Ano,Trimestre,Mês,Dia,SKU,Código Cliente,Loja,Quantidade Vendida
2018,Trim 2,maio,22,HL1001,112,Porto Alegre,5
2018,Trim 2,maio,22,HL1001,1843,São Paulo,13
2018,Trim 2,maio,22,HL1002,368,Rio de Janeiro,1
2018,Trim 2,maio,22,HL1002,301,Salvador,5
2018,Trim 2,maio,22,HL1003,82,Salvador,4
2018,Trim 2,maio,22,HL1005,823,Rio de Janeiro,6
2018,Trim 2,maio,22,HL1006,599,Fortaleza,3
2018,Trim 2,maio,22,HL1007,800,Salvador,2
2018,Trim 2,maio,22,HL1007,49,São Paulo,3
2018,Trim 2,maio,22,HL1008,393,Guarulhos,2
2018,Trim 2,maio,22,HL1008,509,Recife,2
2018,Trim 2,maio,22,HL1009,29,Rio de Janeiro,3
2018,Trim 2,maio,22,HL1009,421,Salvador,7
2018,Trim 2,maio,22,HL1009,748,São Paulo,4
2018,Trim 2,maio,22,HL1012,330,Nova Iguaçu,2
2018,Trim 2,maio,22,HL1012,541,São Paulo,2
2018,Trim 2,maio,22,HL1013,469,Goiânia,1
2018,Trim 2,maio,22,HL1013,797,São Paulo,1
2018,Trim 2,maio,22,HL1014,55,São Paulo,3
2018,Trim 2,maio,22,HL1015,744,Rio de Janeiro,2
2018,Trim 2,maio,22,HL1015,593,Salvador,4
2018,Trim 2,maio,22,HL1017,83,Guarulhos,2
2018,Trim 2,maio,22,HL1019,481,Salvador,5
2018,Trim 2,maio,22,HL1019,55,São Paulo,4
2018,Trim 2,maio,22,HL1020,544,Salvador,5
2018,Trim 2,maio,22,HL1021,246,Goiânia,5
2018,Trim 2,maio,22,HL1023,533,Curitiba,5
2018,Trim 2,maio,22,HL1023,300,Rio de Janeiro,7
2018,Trim 2,maio,23,HL1001,637,Curitiba,5
2018,Trim 2,maio,23,HL1001,414,Goiânia,3
2018,Trim 2,maio,23,HL1001,500,Recife,2
2018,Trim 2,maio,23,HL1002,105,São Paulo,1
2018,Trim 2,maio,23,HL1003,551,Salvador,1
2018,Trim 2,maio,23,HL1003,446,São Paulo,5
2018,Trim 2,maio,23,HL1005,711,Nova Iguaçu,2
2018,Trim 2,maio,23,HL1005,230,Porto Alegre,5
2018,Trim 2,maio,23,HL1005,854,Rio de Janeiro,7
2018,Trim 2,maio,23,HL1006,512,Goiânia,3
2018,Trim 2,maio,23,HL1007,359,Belo Horizonte,4
2018,Trim 2,maio,23,HL1007,243,Campinas,1
2018,Trim 2,maio,23,HL1007,271,Curitiba,5
2018,Trim 2,maio,23,HL1008,319,São Paulo,1
2018,Trim 2,maio,23,HL1009,336,Rio de Janeiro,2
2018,Trim 2,maio,23,HL1010,279,Fortaleza,1
2018,Trim 2,maio,23,HL1012,753,São Paulo,3
2018,Trim 2,maio,23,HL1013,295,Belo Horizonte,5
2018,Trim 2,maio,23,HL1013,504,Fortaleza,5
2018,Trim 2,maio,23,HL1013,459,Recife,2
2018,Trim 2,maio,23,HL1015,619,Curitiba,1
2018,Trim 2,maio,23,HL1015,696,Porto Alegre,1
2018,Trim 2,maio,23,HL1015,1281,São Paulo,8
2018,Trim 2,maio,23,HL1017,396,Salvador,4
2018,Trim 2,maio,23,HL1018,527,Goiânia,4
2018,Trim 2,maio,23,HL1018,114,São Paulo,3
2018,Trim 2,maio,23,HL1019,318,Guarulhos,3
2018,Trim 2,maio,23,HL1019,1000,São Paulo,8
2018,Trim 2,maio,23,HL1023,322,Recife,4
2018,Trim 2,maio,23,HL1024,49,São Paulo,4
2018,Trim 2,maio,24,HL1001,154,Belo Horizonte,3
2018,Trim 2,maio,24,HL1001,658,Niterói,5
2018,Trim 2,maio,24,HL1002,227,Recife,3
2018,Trim 2,maio,24,HL1002,194,Rio de Janeiro,2
2018,Trim 2,maio,24,HL1005,480,Fortaleza,2
2018,Trim 2,maio,24,HL1005,386,Porto Alegre,4
2018,Trim 2,maio,24,HL1005,665,São Paulo,1
2018,Trim 2,maio,24,HL1007,630,Guarulhos,4
2018,Trim 2,maio,24,HL1008,755,Campinas,3
2018,Trim 2,maio,24,HL1009,226,Rio de Janeiro,1
2018,Trim 2,maio,24,HL1009,82,Salvador,4
2018,Trim 2,maio,24,HL1015,1,Curitiba,2
2018,Trim 2,maio,24,HL1015,134,Rio de Janeiro,1
2018,Trim 2,maio,24,HL1015,216,Salvador,2
2018,Trim 2,maio,24,HL1017,279,Fortaleza,3
2018,Trim 2,maio,24,HL1018,802,Fortaleza,5
2018,Trim 2,maio,24,HL1019,581,Belo Horizonte,2
2018,Trim 2,maio,24,HL1020,243,Campinas,3
2018,Trim 2,maio,24,HL1020,171,Fortaleza,1
2018,Trim 2,maio,24,HL1020,689,Nova Iguaçu,1
2018,Trim 2,maio,24,HL1021,184,Guarulhos,1
2018,Trim 2,maio,24,HL1021,308,Nova Iguaçu,4
2018,Trim 2,maio,24,HL1023,282,Nova Iguaçu,2
2018,Trim 2,maio,24,HL1024,801,Porto Alegre,1
2018,Trim 2,maio,24,HL1024,226,Rio de Janeiro,3
2018,Trim 2,maio,25,HL1001,581,Belo Horizonte,2
2018,Trim 2,maio,25,HL1001,781,Fortaleza,3
2018,Trim 2,maio,25,HL1001,82,Salvador,1
2018,Trim 2,maio,25,HL1001,773,São Paulo,5
2018,Trim 2,maio,25,HL1002,566,Recife,1
2018,Trim 2,maio,25,HL1003,87,Fortaleza,3
2018,Trim 2,maio,25,HL1003,69,São Paulo,4
2018,Trim 2,maio,25,HL1005,134,Rio de Janeiro,3
2018,Trim 2,maio,25,HL1007,169,Recife,4
2018,Trim 2,maio,25,HL1008,767,Niterói,5
2018,Trim 2,maio,25,HL1008,194,Rio de Janeiro,5
2018,Trim 2,maio,25,HL1009,447,Campinas,4
2018,Trim 2,maio,25,HL1009,290,Guarulhos,3
2018,Trim 2,maio,25,HL1009,382,São Paulo,5
2018,Trim 2,maio,25,HL1011,6,Porto Alegre,4
2018,Trim 2,maio,25,HL1013,57,São Paulo,3
2018,Trim 2,maio,25,HL1014,198,Salvador,2
2018,Trim 2,maio,25,HL1015,658,Niterói,1
2018,Trim 2,maio,25,HL1015,659,São Paulo,6
2018,Trim 2,maio,25,HL1019,805,Recife,3
2018,Trim 2,maio,25,HL1020,531,Rio de Janeiro,5
2018,Trim 2,maio,25,HL1023,164,Salvador,4
2018,Trim 2,maio,25,HL1023,772,São Paulo,2
2018,Trim 2,maio,25,HL1024,57,São Paulo,4
2018,Trim 2,maio,26,HL1001,289,Campinas,1
2018,Trim 2,maio,26,HL1001,905,Guarulhos,4
2018,Trim 2,maio,26,HL1001,330,Nova Iguaçu,1
2018,Trim 2,maio,26,HL1002,80,Belo Horizonte,1
2018,Trim 2,maio,26,HL1002,105,São Paulo,3
2018,Trim 2,maio,26,HL1004,28,Rio de Janeiro,5
2018,Trim 2,maio,26,HL1005,133,Fortaleza,2
2018,Trim 2,maio,26,HL1005,194,Rio de Janeiro,2
2018,Trim 2,maio,26,HL1005,160,São Paulo,1
2018,Trim 2,maio,26,HL1007,535,Curitiba,3
2018,Trim 2,maio,26,HL1007,744,Rio de Janeiro,1
2018,Trim 2,maio,26,HL1008,735,Fortaleza,5
2018,Trim 2,maio,26,HL1008,310,São Paulo,3
2018,Trim 2,maio,26,HL1009,239,Curitiba,4
2018,Trim 2,maio,26,HL1009,683,São Paulo,5
2018,Trim 2,maio,26,HL1010,213,Rio de Janeiro,3
2018,Trim 2,maio,26,HL1011,20,Rio de Janeiro,4
2018,Trim 2,maio,26,HL1012,224,São Paulo,2
2018,Trim 2,maio,26,HL1013,376,Recife,5
2018,Trim 2,maio,26,HL1013,368,Rio de Janeiro,5
2018,Trim 2,maio,26,HL1015,391,Belo Horizonte,2
2018,Trim 2,maio,26,HL1016,53,São Paulo,2
2018,Trim 2,maio,26,HL1017,31,Salvador,4
2018,Trim 2,maio,26,HL1019,169,Recife,1
2018,Trim 2,maio,26,HL1019,195,Rio de Janeiro,1
2018,Trim 2,maio,26,HL1023,162,Goiânia,3
2018,Trim 2,maio,26,HL1023,31,Salvador,1
2018,Trim 2,maio,26,HL1023,683,São Paulo,1
2018,Trim 2,maio,26,HL1024,198,Salvador,1
2018,Trim 2,maio,27,HL1001,724,Belo Horizonte,4
2018,Trim 2,maio,27,HL1001,204,Goiânia,2
2018,Trim 2,maio,27,HL1001,266,Porto Alegre,5
2018,Trim 2,maio,27,HL1001,597,Recife,4
2018,Trim 2,maio,27,HL1002,123,Belo Horizonte,3
2018,Trim 2,maio,27,HL1006,317,Goiânia,5
2018,Trim 2,maio,27,HL1007,419,Fortaleza,6
2018,Trim 2,maio,27,HL1007,767,Niterói,1
2018,Trim 2,maio,27,HL1007,169,Recife,4
2018,Trim 2,maio,27,HL1007,665,São Paulo,2
2018,Trim 2,maio,27,HL1008,414,Goiânia,3
2018,Trim 2,maio,27,HL1009,388,Belo Horizonte,4
2018,Trim 2,maio,27,HL1009,617,São Paulo,4
2018,Trim 2,maio,27,HL1010,788,Rio de Janeiro,5
2018,Trim 2,maio,27,HL1012,381,Niterói,3
2018,Trim 2,maio,27,HL1013,125,Rio de Janeiro,5
2018,Trim 2,maio,27,HL1013,389,São Paulo,5
2018,Trim 2,maio,27,HL1015,147,Goiânia,4
2018,Trim 2,maio,27,HL1015,544,Salvador,1
2018,Trim 2,maio,27,HL1015,1205,São Paulo,3
2018,Trim 2,maio,27,HL1017,93,Curitiba,1
2018,Trim 2,maio,27,HL1021,326,Rio de Janeiro,4
2018,Trim 2,maio,27,HL1021,320,São Paulo,1
2018,Trim 2,maio,27,HL1023,62,Guarulhos,5
2018,Trim 2,maio,27,HL1023,573,Rio de Janeiro,2
2018,Trim 2,maio,28,HL1001,157,Fortaleza,3
2018,Trim 2,maio,28,HL1001,1212,São Paulo,5
2018,Trim 2,maio,28,HL1002,58,Belo Horizonte,4
2018,Trim 2,maio,28,HL1002,491,Guarulhos,1
2018,Trim 2,maio,28,HL1002,145,São Paulo,4
2018,Trim 2,maio,28,HL1005,375,Porto Alegre,4
2018,Trim 2,maio,28,HL1005,259,Rio de Janeiro,5
2018,Trim 2,maio,28,HL1005,209,São Paulo,1
2018,Trim 2,maio,28,HL1006,406,São Paulo,2
2018,Trim 2,maio,28,HL1007,391,Belo Horizonte,4
2018,Trim 2,maio,28,HL1008,63,Curitiba,4
2018,Trim 2,maio,28,HL1008,378,Porto Alegre,3
2018,Trim 2,maio,28,HL1008,361,Recife,6
2018,Trim 2,maio,28,HL1008,3,Rio de Janeiro,4
2018,Trim 2,maio,28,HL1008,773,São Paulo,3
2018,Trim 2,maio,28,HL1009,633,Recife,1
2018,Trim 2,maio,28,HL1012,92,Rio de Janeiro,4
2018,Trim 2,maio,28,HL1012,34,Salvador,2
2018,Trim 2,maio,28,HL1015,697,Fortaleza,5
2018,Trim 2,maio,28,HL1015,624,Porto Alegre,5
2018,Trim 2,maio,28,HL1017,711,Nova Iguaçu,4
2018,Trim 2,maio,28,HL1019,407,Rio de Janeiro,3
2018,Trim 2,maio,28,HL1019,683,São Paulo,5
2018,Trim 2,maio,28,HL1021,648,Niterói,5
2018,Trim 2,maio,28,HL1021,647,Nova Iguaçu,2
2018,Trim 2,maio,28,HL1021,342,Recife,1
2018,Trim 2,maio,28,HL1024,220,Belo Horizonte,3
2018,Trim 2,maio,29,HL1001,625,Rio de Janeiro,3
2018,Trim 2,maio,29,HL1002,5,Recife,4
2018,Trim 2,maio,29,HL1003,188,Goiânia,2
2018,Trim 2,maio,29,HL1005,292,Fortaleza,5
2018,Trim 2,maio,29,HL1005,148,Rio de Janeiro,5
2018,Trim 2,maio,29,HL1005,69,São Paulo,3
2018,Trim 2,maio,29,HL1007,722,Campinas,1
2018,Trim 2,maio,29,HL1007,748,São Paulo,4
2018,Trim 2,maio,29,HL1009,265,Campinas,1
2018,Trim 2,maio,29,HL1009,64,Porto Alegre,5
2018,Trim 2,maio,29,HL1009,450,São Paulo,2
2018,Trim 2,maio,29,HL1011,512,Goiânia,1
2018,Trim 2,maio,29,HL1011,155,Rio de Janeiro,2
2018,Trim 2,maio,29,HL1012,777,Recife,2
2018,Trim 2,maio,29,HL1015,255,Fortaleza,3
2018,Trim 2,maio,29,HL1015,189,Porto Alegre,5
2018,Trim 2,maio,29,HL1019,761,Salvador,1
2018,Trim 2,maio,29,HL1019,718,São Paulo,5
2018,Trim 2,maio,29,HL1021,519,Fortaleza,4
2018,Trim 2,maio,29,HL1021,683,São Paulo,2
2018,Trim 2,maio,29,HL1023,572,Rio de Janeiro,1
2018,Trim 2,maio,29,HL1023,429,São Paulo,3
2018,Trim 2,maio,29,HL1024,182,Goiânia,4
2018,Trim 2,maio,29,HL1024,115,Porto Alegre,4
2018,Trim 2,maio,29,HL1024,125,Rio de Janeiro,1
2018,Trim 2,maio,30,HL1001,364,Guarulhos,3
2018,Trim 2,maio,30,HL1003,421,Belo Horizonte,2
2018,Trim 2,maio,30,HL1003,629,Guarulhos,2
2018,Trim 2,maio,30,HL1004,204,Goiânia,2
2018,Trim 2,maio,30,HL1005,426,Fortaleza,4
2018,Trim 2,maio,30,HL1005,351,Goiânia,1
2018,Trim 2,maio,30,HL1005,403,Guarulhos,4
2018,Trim 2,maio,30,HL1005,316,São Paulo,1
2018,Trim 2,maio,30,HL1006,598,Nova Iguaçu,3
2018,Trim 2,maio,30,HL1006,174,Salvador,5
2018,Trim 2,maio,30,HL1007,496,Guarulhos,1
2018,Trim 2,maio,30,HL1007,595,Recife,5
2018,Trim 2,maio,30,HL1007,264,Salvador,5
2018,Trim 2,maio,30,HL1009,221,Porto Alegre,2
2018,Trim 2,maio,30,HL1009,52,Rio de Janeiro,1
2018,Trim 2,maio,30,HL1009,776,São Paulo,3
2018,Trim 2,maio,30,HL1012,197,Recife,4
2018,Trim 2,maio,30,HL1012,29,Rio de Janeiro,5
2018,Trim 2,maio,30,HL1012,665,São Paulo,1
2018,Trim 2,maio,30,HL1013,502,Guarulhos,1
2018,Trim 2,maio,30,HL1015,491,Guarulhos,3
2018,Trim 2,maio,30,HL1017,97,Salvador,3
2018,Trim 2,maio,30,HL1018,153,Guarulhos,3
2018,Trim 2,maio,30,HL1018,573,Rio de Janeiro,4
2018,Trim 2,maio,30,HL1019,327,Guarulhos,4
2018,Trim 2,maio,30,HL1021,503,Curitiba,8
2018,Trim 2,maio,30,HL1021,317,Goiânia,2
2018,Trim 2,maio,30,HL1021,585,Nova Iguaçu,3
2018,Trim 2,maio,30,HL1023,653,Recife,5
2018,Trim 2,maio,30,HL1024,391,Belo Horizonte,1
2018,Trim 2,maio,30,HL1024,511,Campinas,1
2018,Trim 2,maio,30,HL1024,50,São Paulo,4
2018,Trim 2,maio,31,HL1001,29,Rio de Janeiro,2
2018,Trim 2,maio,31,HL1001,164,Salvador,2
2018,Trim 2,maio,31,HL1002,564,Guarulhos,5
2018,Trim 2,maio,31,HL1002,676,Recife,3
2018,Trim 2,maio,31,HL1006,333,Campinas,3
2018,Trim 2,maio,31,HL1006,725,São Paulo,1
2018,Trim 2,maio,31,HL1007,271,Curitiba,5
2018,Trim 2,maio,31,HL1007,484,São Paulo,2
2018,Trim 2,maio,31,HL1009,201,Campinas,5
2018,Trim 2,maio,31,HL1009,458,Fortaleza,5
2018,Trim 2,maio,31,HL1009,960,Porto Alegre,5
2018,Trim 2,maio,31,HL1009,362,Rio de Janeiro,2
2018,Trim 2,maio,31,HL1011,506,Belo Horizonte,3
2018,Trim 2,maio,31,HL1012,218,Porto Alegre,3
2018,Trim 2,maio,31,HL1012,559,Salvador,5
2018,Trim 2,maio,31,HL1013,199,Campinas,2
2018,Trim 2,maio,31,HL1013,32,Recife,3
2018,Trim 2,maio,31,HL1013,1333,São Paulo,6
2018,Trim 2,maio,31,HL1015,220,Belo Horizonte,5
2018,Trim 2,maio,31,HL1015,507,Fortaleza,4
2018,Trim 2,maio,31,HL1015,48,Guarulhos,1
2018,Trim 2,maio,31,HL1017,408,São Paulo,5
2018,Trim 2,maio,31,HL1018,4,Curitiba,2
2018,Trim 2,maio,31,HL1018,580,Fortaleza,1
2018,Trim 2,maio,31,HL1019,65,Goiânia,3
2018,Trim 2,maio,31,HL1019,462,Rio de Janeiro,3
2018,Trim 2,maio,31,HL1021,427,Campinas,4
2018,Trim 2,maio,31,HL1021,672,Recife,4
2018,Trim 2,maio,31,HL1021,232,Salvador,4
2018,Trim 2,maio,31,HL1024,553,Fortaleza,4
2018,Trim 2,junho,1,HL1001,698,São Paulo,4
2018,Trim 2,junho,1,HL1006,376,Recife,4
2018,Trim 2,junho,1,HL1008,458,Fortaleza,2
2018,Trim 2,junho,1,HL1010,114,São Paulo,1
2018,Trim 2,junho,1,HL1012,651,Belo Horizonte,4
2018,Trim 2,junho,1,HL1012,164,Salvador,2
2018,Trim 2,junho,1,HL1012,145,São Paulo,5
2018,Trim 2,junho,1,HL1014,626,Belo Horizonte,5
2018,Trim 2,junho,1,HL1014,196,São Paulo,1
2018,Trim 2,junho,1,HL1015,697,Fortaleza,1
2018,Trim 2,junho,1,HL1015,436,Porto Alegre,4
2018,Trim 2,junho,1,HL1015,398,Recife,4
2018,Trim 2,junho,1,HL1015,148,Rio de Janeiro,1
2018,Trim 2,junho,1,HL1018,507,Fortaleza,4
2018,Trim 2,junho,1,HL1018,792,Salvador,3
2018,Trim 2,junho,1,HL1020,476,Rio de Janeiro,3
2018,Trim 2,junho,1,HL1021,464,Niterói,2
2018,Trim 2,junho,1,HL1023,681,Nova Iguaçu,3
2018,Trim 2,junho,2,HL1001,52,Rio de Janeiro,2
2018,Trim 2,junho,2,HL1007,806,Recife,4
2018,Trim 2,junho,2,HL1007,856,São Paulo,2
2018,Trim 2,junho,2,HL1010,69,São Paulo,5
2018,Trim 2,junho,2,HL1014,621,Fortaleza,2
2018,Trim 2,junho,2,HL1015,898,Curitiba,5
2018,Trim 2,junho,2,HL1015,202,São Paulo,5
2018,Trim 2,junho,2,HL1018,484,São Paulo,4
2018,Trim 2,junho,2,HL1019,39,Recife,2
2018,Trim 2,junho,2,HL1021,563,Campinas,4
2018,Trim 2,junho,2,HL1021,222,Niterói,2
2018,Trim 2,junho,2,HL1021,450,São Paulo,5
2018,Trim 2,junho,2,HL1023,753,São Paulo,4
2018,Trim 2,junho,2,HL1024,39,Recife,5
2018,Trim 2,junho,3,HL1001,85,Curitiba,5
2018,Trim 2,junho,3,HL1001,92,Rio de Janeiro,1
2018,Trim 2,junho,3,HL1002,168,Salvador,4
2018,Trim 2,junho,3,HL1005,445,Fortaleza,2
2018,Trim 2,junho,3,HL1005,737,São Paulo,3
2018,Trim 2,junho,3,HL1007,69,São Paulo,1
2018,Trim 2,junho,3,HL1008,421,Belo Horizonte,4
2018,Trim 2,junho,3,HL1009,336,Rio de Janeiro,4
2018,Trim 2,junho,3,HL1015,397,Belo Horizonte,2
2018,Trim 2,junho,3,HL1015,163,Fortaleza,3
2018,Trim 2,junho,3,HL1018,608,São Paulo,1
2018,Trim 2,junho,3,HL1020,561,Guarulhos,4
2018,Trim 2,junho,3,HL1021,215,Fortaleza,5
2018,Trim 2,junho,3,HL1021,608,São Paulo,4
2018,Trim 2,junho,3,HL1023,285,Salvador,2
2018,Trim 2,junho,3,HL1023,776,São Paulo,2
2018,Trim 2,junho,3,HL1024,215,Fortaleza,2
2018,Trim 2,junho,4,HL1001,288,Fortaleza,4
2018,Trim 2,junho,4,HL1001,310,São Paulo,2
2018,Trim 2,junho,4,HL1005,775,Salvador,3
2018,Trim 2,junho,4,HL1005,665,São Paulo,5
2018,Trim 2,junho,4,HL1006,220,Belo Horizonte,4
2018,Trim 2,junho,4,HL1007,172,Goiânia,1
2018,Trim 2,junho,4,HL1007,170,Salvador,5
2018,Trim 2,junho,4,HL1008,105,São Paulo,2
2018,Trim 2,junho,4,HL1009,147,Goiânia,1
2018,Trim 2,junho,4,HL1011,551,Salvador,2
2018,Trim 2,junho,4,HL1012,171,Fortaleza,5
2018,Trim 2,junho,4,HL1013,76,Rio de Janeiro,4
2018,Trim 2,junho,4,HL1015,598,Campinas,6
2018,Trim 2,junho,4,HL1019,595,Recife,1
2018,Trim 2,junho,4,HL1020,535,Curitiba,2
2018,Trim 2,junho,4,HL1024,1176,Curitiba,8
2018,Trim 2,junho,4,HL1024,91,Fortaleza,1
2018,Trim 2,junho,5,HL1001,180,Belo Horizonte,1
2018,Trim 2,junho,5,HL1001,268,Recife,4
2018,Trim 2,junho,5,HL1005,565,Fortaleza,3
2018,Trim 2,junho,5,HL1005,500,Recife,2
2018,Trim 2,junho,5,HL1006,140,São Paulo,5
2018,Trim 2,junho,5,HL1007,1878,Belo Horizonte,10
2018,Trim 2,junho,5,HL1009,469,Goiânia,2
2018,Trim 2,junho,5,HL1009,522,Porto Alegre,2
2018,Trim 2,junho,5,HL1009,244,Recife,4
2018,Trim 2,junho,5,HL1012,8,Goiânia,4
2018,Trim 2,junho,5,HL1013,89,Goiânia,3
2018,Trim 2,junho,5,HL1015,741,Curitiba,4
2018,Trim 2,junho,5,HL1016,90,Salvador,3
2018,Trim 2,junho,5,HL1018,1620,Fortaleza,3
2018,Trim 2,junho,5,HL1018,728,São Paulo,5
2018,Trim 2,junho,5,HL1022,419,Curitiba,1
2018,Trim 2,junho,5,HL1024,580,Fortaleza,5
2018,Trim 2,junho,6,HL1001,87,Fortaleza,2
2018,Trim 2,junho,6,HL1001,775,Salvador,4
2018,Trim 2,junho,6,HL1003,240,Curitiba,1
2018,Trim 2,junho,6,HL1004,285,Salvador,1
2018,Trim 2,junho,6,HL1005,511,Campinas,3
2018,Trim 2,junho,6,HL1005,698,São Paulo,5
2018,Trim 2,junho,6,HL1007,686,Curitiba,1
2018,Trim 2,junho,6,HL1007,114,São Paulo,1
2018,Trim 2,junho,6,HL1008,68,Porto Alegre,3
2018,Trim 2,junho,6,HL1010,496,Porto Alegre,5
2018,Trim 2,junho,6,HL1015,357,Belo Horizonte,4
2018,Trim 2,junho,6,HL1015,628,Curitiba,4
2018,Trim 2,junho,6,HL1015,373,Recife,4
2018,Trim 2,junho,6,HL1021,140,São Paulo,4
2018,Trim 2,junho,7,HL1002,380,Recife,5
2018,Trim 2,junho,7,HL1003,251,Belo Horizonte,3
2018,Trim 2,junho,7,HL1005,376,Recife,3
2018,Trim 2,junho,7,HL1007,57,São Paulo,2
2018,Trim 2,junho,7,HL1008,57,São Paulo,5
2018,Trim 2,junho,7,HL1009,470,Belo Horizonte,2
2018,Trim 2,junho,7,HL1009,768,Recife,5
2018,Trim 2,junho,7,HL1009,540,São Paulo,1
2018,Trim 2,junho,7,HL1013,442,Curitiba,2
2018,Trim 2,junho,7,HL1013,67,Guarulhos,5
2018,Trim 2,junho,7,HL1013,404,Porto Alegre,5
2018,Trim 2,junho,7,HL1015,303,São Paulo,5
2018,Trim 2,junho,7,HL1017,261,São Paulo,5
2018,Trim 2,junho,7,HL1020,537,Rio de Janeiro,2
2018,Trim 2,junho,7,HL1023,565,Fortaleza,3
2018,Trim 2,junho,7,HL1023,169,Recife,2
2018,Trim 2,junho,8,HL1007,400,São Paulo,3
2018,Trim 2,junho,8,HL1008,117,Recife,3
2018,Trim 2,junho,8,HL1009,21,Belo Horizonte,2
2018,Trim 2,junho,8,HL1009,16,Salvador,3
2018,Trim 2,junho,8,HL1013,90,Salvador,4
2018,Trim 2,junho,8,HL1015,411,Campinas,4
2018,Trim 2,junho,8,HL1019,729,Recife,1
2018,Trim 2,junho,8,HL1021,633,Recife,3
2018,Trim 2,junho,8,HL1023,396,Salvador,4
2018,Trim 2,junho,8,HL1023,50,São Paulo,3
2018,Trim 2,junho,8,HL1024,699,Curitiba,4
2018,Trim 2,junho,8,HL1024,476,Rio de Janeiro,5
2018,Trim 2,junho,9,HL1001,510,São Paulo,6
2018,Trim 2,junho,9,HL1003,29,Rio de Janeiro,2
2018,Trim 2,junho,9,HL1005,862,Salvador,9
2018,Trim 2,junho,9,HL1009,740,Fortaleza,4
2018,Trim 2,junho,9,HL1009,254,Recife,1
2018,Trim 2,junho,9,HL1010,144,Recife,4
2018,Trim 2,junho,9,HL1012,637,Curitiba,1
2018,Trim 2,junho,9,HL1014,540,São Paulo,3
2018,Trim 2,junho,9,HL1018,23,Belo Horizonte,4
2018,Trim 2,junho,9,HL1018,795,Porto Alegre,2
2018,Trim 2,junho,9,HL1018,446,São Paulo,4
2018,Trim 2,junho,9,HL1020,536,Guarulhos,3
2018,Trim 2,junho,9,HL1021,483,Belo Horizonte,2
2018,Trim 2,junho,9,HL1021,533,Curitiba,1
2018,Trim 2,junho,9,HL1023,769,Salvador,5
2018,Trim 2,junho,9,HL1024,657,Fortaleza,1
2018,Trim 2,junho,9,HL1024,78,Nova Iguaçu,3
2018,Trim 2,junho,10,HL1001,321,Recife,4
2018,Trim 2,junho,10,HL1001,541,São Paulo,1
2018,Trim 2,junho,10,HL1003,321,Recife,1
2018,Trim 2,junho,10,HL1004,697,Fortaleza,5
2018,Trim 2,junho,10,HL1005,348,Guarulhos,4
2018,Trim 2,junho,10,HL1008,505,Campinas,2
2018,Trim 2,junho,10,HL1008,165,Recife,3
2018,Trim 2,junho,10,HL1008,421,Rio de Janeiro,10
2018,Trim 2,junho,10,HL1008,484,São Paulo,2
2018,Trim 2,junho,10,HL1009,947,São Paulo,9
2018,Trim 2,junho,10,HL1013,50,São Paulo,3
2018,Trim 2,junho,10,HL1018,217,Curitiba,5
2018,Trim 2,junho,10,HL1020,157,Fortaleza,3
2018,Trim 2,junho,10,HL1023,39,Recife,1
2018,Trim 2,junho,10,HL1024,18,Belo Horizonte,1
2018,Trim 2,junho,10,HL1024,656,Campinas,5
2018,Trim 2,junho,10,HL1024,202,São Paulo,3
2018,Trim 2,junho,11,HL1001,150,Campinas,1
2018,Trim 2,junho,11,HL1001,130,Fortaleza,4
2018,Trim 2,junho,11,HL1001,254,Recife,1
2018,Trim 2,junho,11,HL1001,617,São Paulo,3
2018,Trim 2,junho,11,HL1002,116,Goiânia,2
2018,Trim 2,junho,11,HL1005,49,São Paulo,3
2018,Trim 2,junho,11,HL1007,805,Recife,1
2018,Trim 2,junho,11,HL1008,530,Nova Iguaçu,2
2018,Trim 2,junho,11,HL1009,426,Fortaleza,1
2018,Trim 2,junho,11,HL1009,181,Porto Alegre,2
2018,Trim 2,junho,11,HL1009,1378,São Paulo,7
2018,Trim 2,junho,11,HL1010,621,Fortaleza,5
2018,Trim 2,junho,11,HL1010,28,Rio de Janeiro,5
2018,Trim 2,junho,11,HL1012,558,Rio de Janeiro,3
2018,Trim 2,junho,11,HL1013,20,Rio de Janeiro,2
2018,Trim 2,junho,11,HL1015,657,Fortaleza,5
2018,Trim 2,junho,11,HL1015,448,Salvador,5
2018,Trim 2,junho,11,HL1015,79,São Paulo,3
2018,Trim 2,junho,11,HL1018,732,Campinas,5
2018,Trim 2,junho,11,HL1018,316,São Paulo,4
2018,Trim 2,junho,11,HL1019,274,São Paulo,5
2018,Trim 2,junho,11,HL1021,565,Fortaleza,5
2018,Trim 2,junho,11,HL1023,170,Salvador,1
2018,Trim 2,junho,11,HL1023,312,São Paulo,3
2018,Trim 2,junho,11,HL1024,32,Recife,3
2018,Trim 2,junho,11,HL1024,725,São Paulo,1
2018,Trim 2,junho,12,HL1001,16,Salvador,2
2018,Trim 2,junho,12,HL1001,725,São Paulo,4
2018,Trim 2,junho,12,HL1002,415,Belo Horizonte,5
2018,Trim 2,junho,12,HL1003,212,Guarulhos,1
2018,Trim 2,junho,12,HL1005,131,Niterói,1
2018,Trim 2,junho,12,HL1008,346,Curitiba,2
2018,Trim 2,junho,12,HL1008,224,São Paulo,3
2018,Trim 2,junho,12,HL1010,630,Guarulhos,2
2018,Trim 2,junho,12,HL1011,190,Belo Horizonte,1
2018,Trim 2,junho,12,HL1015,234,Recife,5
